Date,Input 1,Input 2,Share price
42712.0,0.0,0.0,190.883
42713.0,0.0,0.0,188.184
42716.0,0.0,0.0,185.084
42717.0,0.0,0.0,186.284
42718.0,0.0,0.0,186.784
42719.0,0.0,0.0,183.984
42720.0,0.0,0.0,183.884
42723.0,0.0,0.0,182.184
42724.0,0.0,0.0,181.684
42725.0,0.0,0.0,182.184
42726.0,0.0,0.0,181.484
42727.0,0.0,0.0,179.684
42732.0,0.0,0.0,183.584
42733.0,0.0,0.0,187.584
42734.0,0.0,0.0,189.683
42738.0,0.0,0.0,189.383
42739.0,0.0,0.0,188.983
42740.0,0.0,0.0,193.283
42741.0,0.0,0.0,195.083
42744.0,0.0,0.0,195.583
42745.0,0.0,0.0,197.983
42746.0,0.0,0.0,200.782
42747.0,0.0,0.0,198.783
42748.0,0.0,0.0,199.683
42751.0,0.0,0.0,196.683
42752.0,0.0,0.0,197.683
42753.0,0.0,0.0,199.683
42754.0,0.0,0.0,199.483
42755.0,0.0,0.0,197.683
42758.0,0.0,0.0,197.783
42759.0,0.0,0.0,197.783
42760.0,0.0,0.0,200.782
42761.0,0.0,0.0,204.982
42762.0,0.0,0.0,204.382
42767.0,0.0,0.0,206.582
42768.0,0.0,0.0,205.182
42769.0,0.0,0.0,204.982
42772.0,0.0,0.0,207.382
42773.0,0.0,0.0,205.382
42774.0,0.0,0.0,203.982
42775.0,0.0,0.0,204.182
42776.0,0.0,0.0,202.582
42779.0,0.0,0.0,203.582
42780.0,0.0,0.0,202.782
42781.0,0.0,0.0,206.582
42782.0,0.0,0.0,211.981
42783.0,0.0,0.0,212.181
42786.0,0.0,0.0,213.981
42787.0,0.0,0.0,210.982
42788.0,0.0,0.0,214.981
42789.0,0.0,0.0,214.781
42790.0,0.0,0.0,211.181
42793.0,0.0,0.0,210.182
42794.0,0.0,0.0,206.982
42795.0,0.0,0.0,206.782
42796.0,0.0,0.0,206.382
42797.0,0.0,0.0,207.182
42800.0,0.0,0.0,209.182
42801.0,0.0,0.0,211.781
42802.0,0.0,0.0,212.181
42803.0,0.0,0.0,209.782
42804.0,0.0,0.0,212.381
42807.0,0.0,0.0,215.381
42808.0,0.0,0.0,214.581
42809.0,0.0,0.0,214.581
42810.0,0.0,0.0,220.781
42811.0,0.0,0.0,221.981
42814.0,0.0,0.0,228.18
42815.0,0.0,0.0,228.78
42816.0,0.0,0.0,225.18
42817.0,0.0,0.0,222.98
42818.0,0.0,0.0,225.18
42821.0,0.0,0.0,224.78
42822.0,0.0,0.0,225.98
42823.0,0.0,0.0,227.98
42824.0,0.0,0.0,225.18
42825.0,0.0,0.0,222.78
42828.0,0.0,0.0,225.18
42830.0,0.0,0.0,228.78
42831.0,0.0,0.0,227.98
42832.0,0.0,0.0,227.18
42835.0,0.0,0.0,226.38
42836.0,0.0,0.0,224.98
42837.0,0.0,0.0,230.98
42838.0,0.0,0.0,230.58
42843.0,0.0,0.0,227.98
42844.0,0.0,0.0,230.18
42845.0,0.0,0.0,236.579
42846.0,0.0,0.0,236.379
42849.0,0.0,0.0,237.979
42850.0,0.0,0.0,242.779
42851.0,0.0,0.0,241.579
42852.0,0.0,0.0,244.579
42853.0,0.0,0.0,243.379
42857.0,0.0,0.0,248.378
42859.0,0.0,0.0,243.779
42860.0,0.0,0.0,243.779
42863.0,0.0,0.0,244.779
42864.0,0.0,0.0,250.778
42865.0,0.0,0.0,250.378
42866.0,0.0,0.0,254.578
42867.0,0.0,0.0,258.177
42870.0,0.0,0.0,258.977
42871.0,0.0,0.0,258.777
42872.0,0.0,0.0,259.777
42873.0,0.0,0.0,263.977
42874.0,0.0,0.0,268.376
42877.0,0.0,0.0,275.376
42878.0,0.0,0.0,275.176
42879.0,0.0,0.0,273.576
42880.0,0.0,0.0,277.176
42881.0,0.0,0.0,277.976
42884.0,0.0,0.0,274.776
42886.0,0.0,0.0,267.577
42887.0,0.0,0.0,271.176
42888.0,0.0,0.0,269.976
42891.0,0.0,0.0,271.576
42892.0,0.0,0.0,273.576
42893.0,0.0,0.0,272.776
42894.0,0.0,0.0,273.376
42895.0,0.0,0.0,277.376
42898.0,0.0,0.0,270.576
42899.0,0.0,0.0,272.376
42900.0,0.0,0.0,277.376
42901.0,0.0,0.0,272.976
42902.0,0.0,0.0,272.576
42905.0,0.0,0.0,278.776
42906.0,0.0,0.0,279.975
42907.0,0.0,0.0,279.176
42908.0,0.0,0.0,281.575
42909.0,0.0,0.0,280.175
42912.0,0.0,0.0,283.975
42913.0,0.0,0.0,287.975
42914.0,0.0,0.0,282.775
42915.0,0.0,0.0,283.975
42916.0,0.0,0.0,279.176
42919.0,0.0,0.0,280.775
42920.0,0.0,0.0,269.176
42921.0,0.0,0.0,270.976
42922.0,0.0,0.0,271.776
42923.0,0.0,0.0,268.976
42926.0,0.0,0.0,271.576
42927.0,0.0,0.0,278.376
42928.0,0.0,0.0,281.175
42929.0,0.0,0.0,284.375
42930.0,0.0,0.0,284.775
42933.0,0.0,0.0,284.975
42934.0,0.0,0.0,286.775
42935.0,0.0,0.0,297.974
42936.0,0.0,0.0,296.974
42937.0,0.0,0.0,296.974
42940.0,0.0,0.0,302.174
42941.0,0.0,0.0,301.574
42942.0,0.0,0.0,300.974
42943.0,0.0,0.0,308.373
42944.0,0.0,0.0,304.773
42947.0,0.0,0.0,313.373
42948.0,0.0,0.0,314.372
42949.0,0.0,0.0,312.573
42950.0,0.0,0.0,308.573
42951.0,0.0,0.0,311.373
42954.0,0.0,0.0,320.572
42955.0,0.0,0.0,328.571
42956.0,0.0,0.0,330.171
42957.0,0.0,0.0,326.571
42958.0,0.0,0.0,310.573
42961.0,0.0,0.0,323.972
42962.0,0.0,0.0,318.772
42963.0,0.0,0.0,323.172
42964.0,0.0,0.0,329.371
42965.0,0.0,0.0,325.771
42968.0,0.0,0.0,325.971
42969.0,0.0,0.0,323.972
42971.0,0.0,0.0,327.371
42972.0,0.0,0.0,328.371
42975.0,0.0,0.0,322.972
42976.0,0.0,0.0,319.772
42977.0,0.0,0.0,326.571
42978.0,0.0,0.0,328.971
42979.0,0.0,0.0,326.171
42982.0,0.0,0.0,321.972
42983.0,0.0,0.0,321.772
42984.0,0.0,0.0,324.172
42985.0,0.0,0.0,320.572
42986.0,0.0,0.0,321.772
42989.0,0.0,0.0,330.771
42990.0,0.0,0.0,332.971
42991.0,0.0,0.0,333.971
42992.0,0.0,0.0,336.97
42993.0,0.0,0.0,338.77
42996.0,0.0,0.0,345.97
42997.0,0.0,0.0,344.17
42998.0,0.0,0.0,346.37
42999.0,0.0,0.0,347.17
43000.0,0.0,0.0,346.17
43003.0,0.0,0.0,341.57
43004.0,0.0,0.0,337.57
43005.0,0.0,0.0,338.37
43006.0,0.0,0.0,332.971
43007.0,0.0,0.0,336.171
43011.0,0.0,0.0,346.77
43012.0,0.0,0.0,349.369
43014.0,0.0,0.0,351.969
43017.0,0.0,0.0,348.969
43018.0,0.0,0.0,351.169
43019.0,0.0,0.0,351.569
43020.0,0.0,0.0,350.169
43021.0,0.0,0.0,349.169
43024.0,0.0,0.0,355.569
43025.0,0.0,0.0,354.769
43026.0,0.0,0.0,354.569
43027.0,0.0,0.0,346.17
43028.0,0.0,0.0,349.569
43031.0,0.0,0.0,348.569
43032.0,0.0,0.0,347.37
43033.0,0.0,0.0,351.969
43034.0,0.0,0.0,346.97
43035.0,0.0,0.0,347.77
43038.0,0.0,0.0,349.569
43039.0,0.0,0.0,349.769
43040.0,0.0,0.0,359.968
43041.0,0.0,0.0,361.768
43042.0,0.0,0.0,367.968
43045.0,0.0,0.0,376.967
43046.0,0.0,0.0,390.966
43047.0,0.0,0.0,385.566
43048.0,0.0,0.0,387.766
43049.0,0.0,0.0,385.366
43052.0,0.0,0.0,387.566
43053.0,0.0,0.0,387.966
43054.0,0.0,0.0,382.966
43055.0,0.0,0.0,391.766
43056.0,0.0,0.0,403.365
43059.0,0.0,0.0,419.963
43060.0,0.0,0.0,429.962
43061.0,0.0,0.0,426.763
43062.0,0.0,0.0,419.563
43063.0,0.0,0.0,415.764
43066.0,0.0,0.0,411.364
43067.0,0.0,0.0,419.163
43068.0,0.0,0.0,411.564
43069.0,0.0,0.0,397.965
43070.0,0.0,0.0,384.966
43073.0,0.0,0.0,388.366
43074.0,0.0,0.0,375.967
43075.0,0.0,0.0,365.968
43076.0,0.0,0.0,377.967
43077.0,0.0,0.0,393.965
43080.0,0.0,0.0,405.364
43081.0,0.0,0.0,393.166
43082.0,0.0,0.0,395.565
43083.0,0.0,0.0,397.165
43084.0,0.0,0.0,388.966
43087.0,0.0,0.0,394.165
43088.0,0.0,0.0,401.165
43089.0,0.0,0.0,397.365
43090.0,0.0,0.0,399.765
43091.0,0.0,0.0,405.764
43096.0,0.0,0.0,401.165
43097.0,0.0,0.0,408.164
43098.0,0.0,0.0,405.964
43102.0,0.0,0.0,417.763
43103.0,0.0,0.0,422.163
43104.0,0.0,0.0,431.762
43105.0,0.0,0.0,433.162
43108.0,0.0,0.0,438.562
43109.0,0.0,0.0,443.761
43110.0,0.0,0.0,440.361
43111.0,0.0,0.0,429.362
43112.0,0.0,0.0,442.161
43115.0,0.0,0.0,433.162
43116.0,0.0,0.0,444.161
43117.0,0.0,0.0,448.961
43118.0,0.0,0.0,447.761
43119.0,0.0,0.0,452.36
43122.0,0.0,0.0,459.96
43123.0,0.0,0.0,474.558
43124.0,0.0,0.0,468.959
43125.0,0.0,0.0,457.96
43126.0,0.0,0.0,471.159
43129.0,0.0,0.0,471.559
43130.0,0.0,0.0,461.76
43131.0,0.0,0.0,463.559
43132.0,0.0,0.0,459.96
43133.0,0.0,0.0,452.36
43136.0,0.0,0.0,440.961
43137.0,0.0,0.0,409.964
43138.0,0.0,0.0,414.764
43139.0,0.0,0.0,420.163
43140.0,0.0,0.0,407.364
43143.0,0.0,0.0,409.564
43144.0,0.0,0.0,422.363
43145.0,0.0,0.0,433.562
43146.0,0.0,0.0,446.961
43151.0,0.0,0.0,445.761
43152.0,0.0,0.0,457.96
43153.0,0.0,0.0,446.361
43154.0,0.0,0.0,453.36
43157.0,0.0,0.0,452.96
43158.0,0.0,0.0,445.961
43159.0,0.0,0.0,432.162
43160.0,0.0,0.0,446.961
43161.0,0.0,0.0,435.962
43164.0,0.0,0.0,424.963
43165.0,0.0,0.0,438.562
43166.0,0.0,0.0,434.162
43167.0,0.0,0.0,442.961
43168.0,0.0,0.0,446.961
43171.0,0.0,0.0,459.96
43172.0,0.0,0.0,462.759
43173.0,0.0,0.0,463.559
43174.0,0.0,0.0,468.559
43175.0,0.0,0.0,465.159
43178.0,0.0,0.0,461.76
43179.0,0.0,0.0,466.559
43180.0,0.0,0.0,462.559
43181.0,0.0,0.0,439.362
43182.0,0.0,0.0,419.963
43185.0,0.0,0.0,426.563
43186.0,0.0,0.0,432.162
43187.0,0.0,0.0,412.164
43188.0,0.0,0.0,409.564
43193.0,0.0,0.0,409.364
43194.0,0.0,0.0,397.565
43196.0,0.0,0.0,405.764
43199.0,0.0,0.0,409.964
43200.0,0.0,0.0,417.163
43201.0,0.0,0.0,419.563
43202.0,0.0,0.0,413.164
43203.0,0.0,0.0,407.964
43206.0,0.0,0.0,402.965
43207.0,0.0,0.0,397.165
43208.0,0.0,0.0,399.965
43209.0,0.0,0.0,405.764
43210.0,0.0,0.0,400.165
43213.0,0.0,0.0,393.965
43214.0,0.0,0.0,396.565
43215.0,0.0,0.0,386.766
43216.0,0.0,0.0,382.167
43217.0,0.0,0.0,388.366
43220.0,0.0,0.0,390.966
43222.0,0.0,0.0,393.366
43223.0,0.0,0.0,384.966
43224.0,0.0,0.0,382.766
43227.0,0.0,0.0,379.967
43228.0,0.0,0.0,390.566
43229.0,0.0,0.0,394.565
43230.0,0.0,0.0,406.164
43231.0,0.0,0.0,408.764
43234.0,0.0,0.0,411.764
43235.0,0.0,0.0,397.965
43236.0,0.0,0.0,396.165
43237.0,0.0,0.0,410.964
43238.0,0.0,0.0,410.964
43241.0,0.0,0.0,407.964
43243.0,0.0,0.0,406.964
43244.0,0.0,0.0,406.964
43245.0,0.0,0.0,403.965
43248.0,0.0,0.0,405.165
43249.0,0.0,0.0,401.965
43250.0,0.0,0.0,394.965
43251.0,0.0,0.0,399.165
43252.0,0.0,0.0,403.965
43255.0,0.0,0.0,414.964
43256.0,0.0,0.0,419.963
43257.0,0.0,0.0,424.963
43258.0,0.0,0.0,429.162
43259.0,0.0,0.0,414.964
43262.0,0.0,0.0,418.963
43263.0,0.0,0.0,417.363
43264.0,0.0,0.0,415.164
43265.0,0.0,0.0,411.964
43266.0,0.0,0.0,409.964
43270.0,0.0,0.0,396.765
43271.0,0.0,0.0,400.165
43272.0,0.0,0.0,396.765
43273.0,0.0,0.0,397.365
43276.0,0.0,0.0,388.766
43277.0,0.0,0.0,385.966
43278.0,0.0,0.0,377.367
43279.0,0.0,0.0,378.967
43280.0,0.0,0.0,393.766
43284.0,0.0,0.0,390.766
43285.0,0.0,0.0,382.966
43286.0,0.0,0.0,385.566
43287.0,0.0,0.0,386.566
43290.0,0.0,0.0,395.965
43291.0,0.0,0.0,386.766
43292.0,0.0,0.0,379.367
43293.0,0.0,0.0,379.967
43294.0,0.0,0.0,380.967
43297.0,0.0,0.0,381.367
43298.0,0.0,0.0,375.767
43299.0,0.0,0.0,377.967
43300.0,0.0,0.0,375.567
43301.0,0.0,0.0,376.567
43304.0,0.0,0.0,370.968
43305.0,0.0,0.0,375.167
43306.0,0.0,0.0,379.767
43307.0,0.0,0.0,374.767
43308.0,0.0,0.0,372.967
43311.0,0.0,0.0,367.168
43312.0,0.0,0.0,355.169
43313.0,0.0,0.0,354.969
43314.0,0.0,0.0,344.97
43315.0,0.0,0.0,349.769
43318.0,0.0,0.0,352.969
43319.0,0.0,0.0,356.969
43320.0,0.0,0.0,363.968
43321.0,0.0,0.0,372.567
43322.0,0.0,0.0,369.968
43325.0,0.0,0.0,360.968
43326.0,0.0,0.0,348.569
43327.0,0.0,0.0,335.971
43328.0,0.0,0.0,325.771
43329.0,0.0,0.0,336.97
43332.0,0.0,0.0,350.769
43333.0,0.0,0.0,350.569
43334.0,0.0,0.0,359.369
43335.0,0.0,0.0,358.969
43336.0,0.0,0.0,353.969
43339.0,0.0,0.0,360.968
43340.0,0.0,0.0,365.368
43341.0,0.0,0.0,360.768
43342.0,0.0,0.0,357.369
43343.0,0.0,0.0,339.97
43346.0,0.0,0.0,332.771
43347.0,0.0,0.0,338.57
43348.0,0.0,0.0,324.772
43349.0,0.0,0.0,314.572
43350.0,0.0,0.0,316.772
43353.0,0.0,0.0,313.573
43354.0,0.0,0.0,307.973
43355.0,0.0,0.0,308.373
43356.0,0.0,0.0,323.772
43357.0,0.0,0.0,329.971
43360.0,0.0,0.0,319.172
43361.0,0.0,0.0,317.972
43362.0,0.0,0.0,321.572
43363.0,0.0,0.0,324.172
43364.0,0.0,0.0,334.371
43367.0,0.0,0.0,327.771
43369.0,0.0,0.0,329.971
43370.0,0.0,0.0,325.371
43371.0,0.0,0.0,323.172
43375.0,0.0,0.0,316.972
43376.0,0.0,0.0,315.972
43377.0,0.0,0.0,308.373
43378.0,0.0,0.0,304.973
43381.0,0.0,0.0,298.974
43382.0,0.0,0.0,293.774
