Date,Input 1,Input 2,Share price
41687.0,0.20786955772049312,0.02128366998140842,115.99
41688.0,0.21098656856873987,0.023285655736282794,116.89
41689.0,0.2053021718602454,0.02456022856473272,116.49
41690.0,0.17709168216848253,0.024407286588235454,112.89
41691.0,0.19683099319493497,0.025039964469312226,116.09
41694.0,0.19043290942123023,0.02563285134780975,115.59
41695.0,0.18417560170301503,0.02601220483281406,115.09
41696.0,0.1957368376141309,0.026721585439891265,117.19
41697.0,0.23225462125574867,0.028985808911434964,123.289
41698.0,0.23639903927254616,0.031130584408629192,124.489
41701.0,0.20735715057023485,0.03179630059398107,120.389
41702.0,0.21775800275943172,0.03284538409960794,122.489
41703.0,0.22716866550458295,0.03390230543995864,124.489
41704.0,0.23889974722220061,0.035281651613278606,126.989
41705.0,0.22996676950408054,0.03591954369451545,126.089
41708.0,0.20927511781261915,0.03572513736089706,123.289
41709.0,0.20738656884418866,0.03552177942312904,123.489
41710.0,0.1839769414149134,0.03492200849278696,120.389
41711.0,0.1616993791989117,0.03474375177251462,117.59
41712.0,0.12364438336731998,0.035332252657281724,112.79
41715.0,0.09377317229389694,0.0368519702434654,109.29
41716.0,0.14076382039968863,0.03704213685698133,115.59
41717.0,0.12244523746585616,0.03751287507791095,113.49
41718.0,0.10518800967828676,0.038439928873630874,111.59
41719.0,0.1252979299502141,0.03876321850440771,114.49
41722.0,0.14428298832950012,0.03885606335133683,117.39
41723.0,0.09810376936162583,0.03982036265509014,111.69
41724.0,0.088513674519361,0.04112741657947126,110.79
41725.0,0.029828556634800694,0.04508144214324624,104.291
41726.0,0.052210653232514816,0.04742948191022866,106.991
41729.0,0.05784254479057581,0.04952234988318779,107.891
41730.0,0.0952730499600675,0.050286616173118984,112.69
41731.0,0.0893877460147833,0.05101431041132007,112.29
41732.0,0.06184628053801812,0.05261324262842146,109.29
41733.0,0.021077997161661553,0.055721193267988633,104.991
41736.0,-0.02659839865989956,0.06086756389069562,100.291
41737.0,-0.012450167335682046,0.06475048373679586,101.891
41738.0,0.012127690059317572,0.06722080173014912,104.691
41739.0,0.07873070432542864,0.06750136980805234,112.59
41740.0,0.01004381327923353,0.06986579357915937,104.991
41743.0,0.010024907073799222,0.07201798397923072,105.191
41744.0,-0.011042145148317164,0.07457668898132255,103.191
41745.0,-0.002343730523247396,0.07688618823751922,104.291
41746.0,0.00331322377748797,0.07886701195860195,105.091
41751.0,-0.000491843914158279,0.08083879931762696,104.891
41752.0,0.006299401650424105,0.08247434352593956,105.791
41753.0,0.011037834183170463,0.08379510073289795,106.491
41754.0,-0.00753417199186173,0.08556008555996526,104.691
41757.0,-0.03856535976635117,0.08806211873615331,101.691
41758.0,-0.03772600131513091,0.09029749305076361,101.891
41759.0,-0.09480234290918103,0.09427528271286907,96.632
41761.0,-0.06881055000958915,0.09608297455355938,99.071
41764.0,-0.07588106911918485,0.09771388105112844,98.511
